name,date,ageCE,site,sp,elev,age,age.fix,subregion,region,regionCode,long,lat,pith,scaryear1,scaryear2,scaryear3,scaryear4,scaryear5,scaryear6
D&Pam,6/21/03,2003,C1,pima,NA,187,184,Nowitna,Novi,1,153.5828,64.1354,1815,NA,NA,NA,NA,NA,NA
D&Pam,6/21/03,2003,C1,pima,NA,195,192,Nowitna,Novi,1,153.5828,64.1354,1807,NA,NA,NA,NA,NA,NA
D&Pam,6/21/03,2003,C1,pima,NA,222,219,Nowitna,Novi,1,153.5828,64.1354,1780,NA,NA,NA,NA,NA,NA
D&Pam,6/21/03,2003,C1,pima,NA,172,169,Nowitna,Novi,1,153.5828,64.1354,1830,NA,NA,NA,NA,NA,NA
D&Pam,6/21/03,2003,C2,pima,NA,83,80,Nowitna,Novi,1,153.5832,64.136,1919,NA,NA,NA,NA,NA,NA
D&Pam,6/21/03,2003,C2,pima,NA,165,162,Nowitna,Novi,1,153.5832,64.136,1837,NA,NA,NA,NA,NA,NA
D&Pam,6/21/03,2003,C2,pima,NA,202,199,Nowitna,Novi,1,153.5832,64.136,1800,NA,NA,NA,NA,NA,NA
D&Pam,6/21/03,2003,C2,pima,NA,188,185,Nowitna,Novi,1,153.5832,64.136,1814,NA,NA,NA,NA,NA,NA
D&Pam,6/21/03,2003,C3,pima,NA,195,192,Nowitna,Novi,1,153.5828,64.1359,1807,NA,NA,NA,NA,NA,NA
D&Pam,6/21/03,2003,C3,pima,NA,188,185,Nowitna,Novi,1,153.5828,64.1359,1814,NA,NA,NA,NA,NA,NA
D&Pam,6/21/03,2003,C3,pima,NA,229,226,Nowitna,Novi,1,153.5828,64.1359,1773,NA,NA,NA,NA,NA,NA
D&Pam,6/21/03,2003,C3,pima,NA,182,179,Nowitna,Novi,1,153.5828,64.1359,1820,NA,NA,NA,NA,NA,NA
D&Pam,6/21/03,2003,C4,pima,NA,195,192,Nowitna,Novi,1,153.5822,64.1347,1807,NA,NA,NA,NA,NA,NA
D&Pam,6/21/03,2003,C4,pima,NA,161,158,Nowitna,Novi,1,153.5822,64.1347,1841,NA,1911,NA,NA,NA,NA
D&Pam,6/21/03,2003,C4,pima,NA,149,146,Nowitna,Novi,1,153.5822,64.1347,1853,NA,NA,NA,NA,NA,NA
D&Pam,6/21/03,2003,C4,pima,NA,145,142,Nowitna,Novi,1,153.5822,64.1347,1857,NA,NA,NA,NA,NA,NA
D&Pam,6/21/03,2003,C5,pima,NA,60,57,Nowitna,Novi,1,153.5841,64.1354,1942,NA,NA,NA,NA,NA,NA
D&Pam,6/21/03,2003,C5,pima,NA,70,67,Nowitna,Novi,1,153.5841,64.1354,1932,NA,NA,NA,NA,NA,NA
D&Pam,6/21/03,2003,C5,pima,NA,79,76,Nowitna,Novi,1,153.5841,64.1354,1923,NA,NA,NA,NA,NA,NA
D&Pam,6/21/03,2003,C5,pima,NA,75,72,Nowitna,Novi,1,153.5841,64.1354,1927,NA,NA,NA,NA,NA,NA
M&P,6/18/15,2015,NO01,pima,NA,62,NA,Nowitna,Novi,NA,154.54878,64.26802,1951,NA,NA,NA,NA,NA,NA
M&P,6/18/15,2015,NO01,pima,NA,63,NA,Nowitna,Novi,NA,154.54878,64.26802,1950,NA,NA,NA,NA,NA,NA
M&P,6/18/15,2015,NO01,pima,NA,61,NA,Nowitna,Novi,NA,154.54878,64.26802,1952,NA,NA,NA,NA,NA,NA
M&P,6/18/15,2015,NO01,pima,NA,57,NA,Nowitna,Novi,NA,154.54878,64.26802,1955,NA,NA,NA,NA,NA,NA
M&P,6/18/15,2015,NO01,pima,NA,62,NA,Nowitna,Novi,NA,154.54878,64.26802,1951,NA,NA,NA,NA,NA,NA
M&P,6/18/15,2015,NO01,pima,NA,59,NA,Nowitna,Novi,NA,154.54878,64.26802,1954,NA,NA,NA,NA,NA,NA
M&P,6/18/15,2015,NO01,pima,NA,68,NA,Nowitna,Novi,NA,154.54878,64.26802,1945,NA,NA,NA,NA,NA,NA
M&P,6/18/15,2015,NO01,pima,NA,54,NA,Nowitna,Novi,NA,154.54878,64.26802,1959,NA,NA,NA,NA,NA,NA
M&P,6/18/15,2015,NO01,pima,NA,62,NA,Nowitna,Novi,NA,154.54878,64.26802,1951,NA,NA,NA,NA,NA,NA
M&P,6/18/15,2015,NO01,pima,NA,64,NA,Nowitna,Novi,NA,154.54878,64.26802,1949,NA,NA,NA,NA,NA,NA
M&P,6/18/15,2015,NO01,pima,NA,62,NA,Nowitna,Novi,NA,154.54878,64.26802,1951,NA,NA,NA,NA,NA,NA
M&P,6/18/15,2015,NO01,pima,NA,64,NA,Nowitna,Novi,NA,154.54878,64.26802,1949,NA,NA,NA,NA,NA,NA
M&P,6/18/15,2015,NO01,pima,NA,63,NA,Nowitna,Novi,NA,154.54878,64.26802,1950,NA,NA,NA,NA,NA,NA
M&P,6/18/15,2015,NO01,pima,NA,62,NA,Nowitna,Novi,NA,154.54878,64.26802,1951,NA,NA,NA,NA,NA,NA
M&P,6/18/15,2015,NO01,pima,NA,62,NA,Nowitna,Novi,NA,154.54878,64.26802,1951,NA,NA,NA,NA,NA,NA
M&P,6/18/15,2015,NO01,pima,NA,62,NA,Nowitna,Novi,NA,154.54878,64.26802,1951,NA,NA,NA,NA,NA,NA
M&P,6/18/15,2015,NO01,pima,NA,62,NA,Nowitna,Novi,NA,154.54878,64.26802,1951,NA,NA,NA,NA,NA,NA
M&P,6/18/15,2015,NO01,pima,NA,57,NA,Nowitna,Novi,NA,154.54878,64.26802,1956,NA,NA,NA,NA,NA,NA
M&P,6/18/15,2015,NO01,pima,NA,62,NA,Nowitna,Novi,NA,154.54878,64.26802,1951,NA,NA,NA,NA,NA,NA
M&P,6/18/15,2015,NO01,pima,NA,63,NA,Nowitna,Novi,NA,154.54878,64.26802,1950,NA,NA,NA,NA,NA,NA
M&P,6/18/15,2015,NO01,pima,NA,58,NA,Nowitna,Novi,NA,154.54878,64.26802,1955,NA,NA,NA,NA,NA,NA
M&P,6/18/15,2015,NO01,pima,NA,61,NA,Nowitna,Novi,NA,154.54878,64.26802,1952,NA,NA,NA,NA,NA,NA
M&P,6/18/15,2015,NO01,pima,NA,64,NA,Nowitna,Novi,NA,154.54878,64.26802,1949,NA,NA,NA,NA,NA,NA
M&P,6/18/15,2015,NO01,pima,NA,62,NA,Nowitna,Novi,NA,154.54878,64.26802,1951,NA,NA,NA,NA,NA,NA
M&P,6/18/15,2015,NO01,pima,NA,61,NA,Nowitna,Novi,NA,154.54878,64.26802,1952,NA,NA,NA,NA,NA,NA
M&P,6/18/15,2015,NO01,pima,NA,65,NA,Nowitna,Novi,NA,154.54878,64.26802,1948,NA,NA,NA,NA,NA,NA
M&P,6/18/15,2015,NO01,pima,NA,63,NA,Nowitna,Novi,NA,154.54878,64.26802,1950,NA,NA,NA,NA,NA,NA
M&P,6/18/15,2015,NO01,pima,NA,64,NA,Nowitna,Novi,NA,154.54878,64.26802,1949,NA,NA,NA,NA,NA,NA
M&P,6/18/15,2015,NO01,pima,NA,63,NA,Nowitna,Novi,NA,154.54878,64.26802,1950,NA,NA,NA,NA,NA,NA
M&P,6/18/15,2015,NO01,pima,NA,67,NA,Nowitna,Novi,NA,154.54878,64.26802,1946,NA,NA,NA,NA,NA,NA
M&P,6/18/15,2015,NO01,pima,NA,63,NA,Nowitna,Novi,NA,154.54878,64.26802,1950,NA,NA,NA,NA,NA,NA
M&P,6/18/15,2015,NO01,pima,NA,62,NA,Nowitna,Novi,NA,154.54878,64.26802,1951,NA,NA,NA,NA,NA,NA
M&P,6/18/15,2015,NO01,pima,NA,48,NA,Nowitna,Novi,NA,154.54878,64.26802,1965,NA,NA,NA,NA,NA,NA
M&P,6/18/15,2015,NO01,pima,NA,58,NA,Nowitna,Novi,NA,154.54878,64.26802,1955,NA,NA,NA,NA,NA,NA
M&P,6/18/15,2015,NO01,pima,NA,61,NA,Nowitna,Novi,NA,154.54878,64.26802,1952,NA,NA,NA,NA,NA,NA
M&P,6/18/15,2015,NO01,pima,NA,52,NA,Nowitna,Novi,NA,154.54878,64.26802,1961,NA,NA,NA,NA,NA,NA
M&P,6/18/15,2015,NO01,pima,NA,53,NA,Nowitna,Novi,NA,154.54878,64.26802,NA,NA,NA,NA,NA,NA,NA
M&P,6/18/15,2015,NO01,pima,NA,57,NA,Nowitna,Novi,NA,154.54878,64.26802,1956,NA,NA,NA,NA,NA,NA
M&P,6/18/15,2015,NO01,pima,NA,67,NA,Nowitna,Novi,NA,154.54878,64.26802,1946,NA,NA,NA,NA,NA,NA
M&P,6/18/15,2015,NO01,pima,NA,59,NA,Nowitna,Novi,NA,154.54878,64.26802,1954,NA,NA,NA,NA,NA,NA
M&P,6/18/15,2015,NO01,pima,NA,59,NA,Nowitna,Novi,NA,154.54878,64.26802,1954,NA,NA,NA,NA,NA,NA
M&P,6/18/15,2015,NO01,pima,NA,62,NA,Nowitna,Novi,NA,154.54878,64.26802,1951,NA,NA,NA,NA,NA,NA
M&P,6/18/15,2015,NO01,pima,NA,60,NA,Nowitna,Novi,NA,154.54878,64.26802,1953,NA,NA,NA,NA,NA,NA
M&P,6/19/15,2015,NO02,pima,NA,82,NA,Nowitna,Novi,NA,154.664,64.285,1933,NA,NA,NA,NA,NA,NA
M&P,6/19/15,2015,NO02,pima,NA,75,NA,Nowitna,Novi,NA,154.664,64.285,NA,NA,NA,NA,NA,NA,NA
M&P,6/19/15,2015,NO02,pima,NA,87,NA,Nowitna,Novi,NA,154.664,64.285,1928,NA,NA,NA,NA,NA,NA
M&P,6/19/15,2015,NO02,pima,NA,94,NA,Nowitna,Novi,NA,154.664,64.285,1921,NA,NA,NA,NA,NA,NA
M&P,6/19/15,2015,NO02,pima,NA,128,NA,Nowitna,Novi,NA,154.664,64.285,1887,NA,NA,NA,NA,NA,NA
M&P,6/19/15,2015,NO02,pima,NA,176,NA,Nowitna,Novi,NA,154.664,64.285,1839,NA,NA,NA,NA,NA,NA
M&P,6/19/15,2015,NO02,lala,NA,81,NA,Nowitna,Novi,NA,154.664,64.285,NA,NA,NA,NA,NA,NA,NA
M&P,6/19/15,2015,NO02,lala,NA,76,NA,Nowitna,Novi,NA,154.664,64.285,NA,NA,NA,NA,NA,NA,NA
M&P,6/19/15,2015,NO03,pima,NA,50,NA,Nowitna,Novi,NA,154.223,64.2302,1965,NA,NA,NA,NA,NA,NA
M&P,6/19/15,2015,NO03,pima,NA,64,NA,Nowitna,Novi,NA,154.223,64.2302,1951,NA,NA,NA,NA,NA,NA
M&P,6/19/15,2015,NO03,pima,NA,53,NA,Nowitna,Novi,NA,154.223,64.2302,NA,NA,NA,NA,NA,NA,NA
M&P,6/19/15,2015,NO03,lala,NA,53,NA,Nowitna,Novi,NA,154.223,64.2302,1962,NA,NA,NA,NA,NA,NA
M&P,6/19/15,2015,NO03,pima,NA,59,NA,Nowitna,Novi,NA,154.223,64.2302,1956,NA,NA,NA,NA,NA,NA
M&P,6/19/15,2015,NO03,pima,NA,64,NA,Nowitna,Novi,NA,154.223,64.2302,1951,NA,NA,NA,NA,NA,NA
M&P,6/19/15,2015,NO03,pima,NA,60,NA,Nowitna,Novi,NA,154.223,64.2302,1955,NA,NA,NA,NA,NA,NA
M&P,6/19/15,2015,NO03,pima,NA,62,NA,Nowitna,Novi,NA,154.223,64.2302,1953,NA,NA,NA,NA,NA,NA
M&P,6/19/15,2015,NO03,pima,NA,54,NA,Nowitna,Novi,NA,154.223,64.2302,1961,NA,NA,NA,NA,NA,NA
M&P,6/19/15,2015,NO03,pima,NA,53,NA,Nowitna,Novi,NA,154.223,64.2302,1962,NA,NA,NA,NA,NA,NA
M&P,6/19/15,2015,NO03,pima,NA,66,NA,Nowitna,Novi,NA,154.223,64.2302,1949,NA,NA,NA,NA,NA,NA
M&P,6/19/15,2015,NO03,pima,NA,63,NA,Nowitna,Novi,NA,154.223,64.2302,1952,NA,NA,NA,NA,NA,NA
M&P,6/19/15,2015,NO03,lala,NA,41,NA,Nowitna,Novi,NA,154.223,64.2302,NA,NA,NA,NA,NA,NA,NA
M&P,6/19/15,2015,NO03,lala,NA,41,NA,Nowitna,Novi,NA,154.223,64.2302,NA,NA,NA,NA,NA,NA,NA
M&P,6/19/15,2015,NO03,lala,NA,56,NA,Nowitna,Novi,NA,154.223,64.2302,NA,NA,NA,NA,NA,NA,NA
