lake,coreDepthTop,coreDepthBot,ageTop,ageBot,charCount,volume,charConc,charAcc,charBkg,charPeak,thresh1,thresh2,thres3,treshPos,threshNeg,SNI,threshGOF,peaks1,peaks2,peaks3,peaksFinal,peaksInsig,peakMag,smPeak
NW15,16.0371,16.1609,100,105,4,2,2,0.049505,0.028164,0.021341,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0.79333
NW15,16.1609,16.2847,105,110,4,2,2,0.049505,0.028534,0.020971,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0.86419
NW15,16.2847,16.4084,110,115,4,2,2,0.049505,0.028828,0.020677,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0.92209
NW15,16.4084,16.529,115,120,4.26,2,2.13,0.051376,0.029044,0.022333,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0.96373
NW15,16.529,16.6406,120,125,5,2,2.5,0.055804,0.02967,0.026133,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0.98824
NW15,16.6406,16.7522,125,130,5,2,2.5,0.055804,0.02968,0.026124,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0.99828
NW15,16.7522,16.8638,130,135,5,2,2.5,0.055804,0.029586,0.026217,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,1
NW15,16.8638,16.9754,135,140,5,2,2.5,0.055804,0.029394,0.02641,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,1,1,0,1,0,0.0047852,1
NW15,16.9754,17.0938,140,145,1.88,2,0.94,0.022241,0.02911,-0.0068691,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0.99828
NW15,17.0938,17.2139,145,150,1,2,0.5,0.012019,0.028742,-0.016723,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0.98824
NW15,17.2139,17.3341,150,155,1,2,0.5,0.012019,0.028298,-0.016279,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0.96373
NW15,17.3341,17.4543,155,160,1,2,0.5,0.012019,0.027789,-0.01577,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0.92209
NW15,17.4543,17.5701,160,165,2.24,2,1.12,0.025941,0.027224,-0.0012832,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0.86419
NW15,17.5701,17.6833,165,170,3,2,1.5,0.033937,0.026611,0.0073258,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0.79333
NW15,17.6833,17.7964,170,175,3,2,1.5,0.033937,0.02595,0.0079864,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0.71373
NW15,17.7964,17.9095,175,180,3,2,1.5,0.033937,0.025241,0.0086959,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0.62937
NW15,17.9095,18.0242,180,185,2.8,2,1.4,0.032103,0.024479,0.007624,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0.54321
NW15,18.0242,18.1449,185,190,2,2,1,0.024155,0.023659,0.00049583,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0.45679
NW15,18.1449,18.2657,190,195,2,2,1,0.024155,0.02278,0.0013748,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0.37063
NW15,18.2657,18.3865,195,200,2,2,1,0.024155,0.02185,0.0023043,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0.28627
NW15,18.3865,18.5075,200,205,1.94,2,0.97,0.023479,0.02089,0.0025889,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0.20667
NW15,18.5075,18.6325,205,210,1,2,0.5,0.0125,0.019929,-0.0074294,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0.13581
NW15,18.6325,18.7575,210,215,1,2,0.5,0.0125,0.019002,-0.0065016,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0.077913
NW15,18.7575,18.8825,215,220,1,2,0.5,0.0125,0.018136,-0.0056356,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0.03627
NW15,18.8825,19.0068,220,225,1,2,0.5,0.012426,0.017351,-0.0049252,0.01753,0.026071,0.034613,0.026071,-0.037558,6.0621,-999,0,0,0,0,0,0,0.011763
