lake,coreDepthTop,coreDepthBot,ageTop,ageBot,charCount,volume,charConc,charAcc,charBkg,charPeak,thresh1,thresh2,thres3,treshPos,threshNeg,SNI,threshGOF,peaks1,peaks2,peaks3,peaksFinal,peaksInsig,peakMag,smPeak
UR15,8.5771,8.6393,360,365,1,3,0.33333,0.0041459,0.029581,-0.025435,0.023525,0.033119,0.044633,0.033119,-0.047197,4.7611,-999,0,0,0,0,0,0,0
UR15,8.6393,8.7015,365,370,1,3,0.33333,0.0041459,0.030162,-0.026016,0.023525,0.033119,0.044633,0.033119,-0.047197,4.7611,-999,0,0,0,0,0,0,0
UR15,8.7015,8.764,370,375,3.2,3,1.0667,0.013341,0.030755,-0.017414,0.023525,0.033119,0.044633,0.033119,-0.047197,4.7611,-999,0,0,0,0,0,0,0
UR15,8.764,8.8278,375,380,11,3,3.6667,0.046769,0.031351,0.015418,0.023525,0.033119,0.044633,0.033119,-0.047197,4.7611,-999,0,0,0,0,0,0,0
UR15,8.8278,8.8916,380,385,11,3,3.6667,0.046769,0.03194,0.014829,0.023525,0.033119,0.044633,0.033119,-0.047197,4.7611,-999,0,0,0,0,0,0,0
UR15,8.8916,8.9554,385,390,11,3,3.6667,0.046769,0.032663,0.014106,0.023525,0.033119,0.044633,0.033119,-0.047197,4.7611,-999,0,0,0,0,0,0,0
UR15,8.9554,9.0211,390,395,9.8,3,3.2667,0.042931,0.033231,0.0096998,0.023525,0.033119,0.044633,0.033119,-0.047197,4.7611,-999,0,0,0,0,0,0,0
UR15,9.0211,9.0913,395,400,7,3,2.3333,0.032772,0.033684,-0.00091274,0.023525,0.033119,0.044633,0.033119,-0.047197,4.7611,-999,0,0,0,0,0,0,0
UR15,9.0913,9.1615,400,405,7,3,2.3333,0.032772,0.034064,-0.001293,0.023525,0.033119,0.044633,0.033119,-0.047197,4.7611,-999,0,0,0,0,0,0,0
UR15,9.1615,9.2317,405,410,7,3,2.3333,0.032772,0.0344,-0.0016287,0.023525,0.033119,0.044633,0.033119,-0.047197,4.7611,-999,0,0,0,0,0,0,0
UR15,9.2317,9.3,410,415,8.48,3,2.8267,0.038589,0.03471,0.0038788,0.023525,0.033119,0.044633,0.033119,-0.047197,4.7611,-999,0,0,0,0,0,0,0
UR15,9.3,9.3676,415,420,9,3,3,0.040541,0.035005,0.0055354,0.023525,0.033119,0.044633,0.033119,-0.047197,4.7611,-999,0,0,0,0,0,0,0
UR15,9.3676,9.4351,420,425,9,3,3,0.040541,0.035294,0.005247,0.023525,0.033119,0.044633,0.033119,-0.047197,4.7611,-999,0,0,0,0,0,0,0
UR15,9.4351,9.5026,425,430,9.04,3,3.0133,0.040637,0.03558,0.0050575,0.023525,0.033119,0.044633,0.033119,-0.047197,4.7611,-999,0,0,0,0,0,0,0
UR15,9.5026,9.5667,430,435,10,3,3.3333,0.042735,0.035867,0.0068685,0.023525,0.033119,0.044633,0.033119,-0.047197,4.7611,-999,0,0,0,0,0,0,0
UR15,9.5667,9.6308,435,440,10,3,3.3333,0.042735,0.036156,0.0065794,0.023525,0.033119,0.044633,0.033119,-0.047197,4.7611,-999,0,0,0,0,0,0,0
UR15,9.6308,9.6949,440,445,10,3,3.3333,0.042735,0.036447,0.0062875,0.023525,0.033119,0.044633,0.033119,-0.047197,4.7611,-999,0,0,0,0,0,0,0
UR15,9.6949,9.7589,445,450,9.72,2.86,3.4267,0.0439,0.036742,0.0071583,0.023525,0.033119,0.044633,0.033119,-0.047197,4.7611,-999,0,0,0,0,0,0,0
UR15,9.7589,9.8227,450,455,8,2,4,0.05102,0.037038,0.013982,0.023525,0.033119,0.044633,0.033119,-0.047197,4.7611,-999,0,0,0,0,0,0,0
UR15,9.8227,9.8865,455,460,8,2,4,0.05102,0.037335,0.013685,0.023525,0.033119,0.044633,0.033119,-0.047197,4.7611,-999,0,0,0,0,0,0,0
UR15,9.8865,9.9503,460,465,8,2,4,0.05102,0.037631,0.01339,0.023525,0.033119,0.044633,0.033119,-0.047197,4.7611,-999,0,0,0,0,0,0,0
UR15,9.9503,10.0149,465,470,8.88,2.22,4,0.051752,0.037923,0.01383,0.023525,0.033119,0.044633,0.033119,-0.047197,4.7611,-999,0,0,0,0,0,0,0
UR15,10.0149,10.0829,470,475,12,3,4,0.054348,0.038209,0.016138,0.023525,0.033119,0.044633,0.033119,-0.047197,4.7611,-999,0,0,0,0,0,0,0
UR15,10.0829,10.1508,475,480,12,3,4,0.054348,0.038487,0.015861,0.023525,0.033119,0.044633,0.033119,-0.047197,4.7611,-999,0,0,0,0,0,0,0
UR15,10.1508,10.2188,480,485,12,3,4,0.054348,0.038753,0.015594,0.023525,0.033119,0.044633,0.033119,-0.047197,4.7611,-999,0,0,0,0,0,0,0
UR15,10.2188,NaN                             ,485,490,5.52,1.92,1.84,0.0115,0.039004,-0.027504,0.023525,0.033119,0.044633,0.033119,-0.047197,4.7611,-999,0,0,0,0,0,0,0
UR15,NaN                             ,NaN                             ,490,495,0,1,0,0,0.039237,-0.039237,0.023525,0.033119,0.044633,0.033119,-0.047197,4.7611,-999,0,0,0,0,0,0,0
UR15,NaN                             ,NaN                             ,495,500,0,1,0,0,0.039448,-0.039448,0.023525,0.033119,0.044633,0.033119,-0.047197,4.7611,-999,0,0,0,0,0,0,0
UR15,NaN                             ,NaN                             ,500,505,0,1,0,0,0.039636,-0.039636,0.023525,0.033119,0.044633,0.033119,-0.047197,4.7611,-999,0,0,0,0,0,0,0
UR15,NaN                             ,,505,,0,0.4,0,0,0.0398,-0.0398,0.023525,0.033119,0.044633,0.033119,-0.047197,4.7611,-999,0,0,0,0,0,0,0
