lake,coreDepthTop,coreDepthBot,ageTop,ageBot,charCount,volume,charConc,charAcc,charBkg,charPeak,thresh1,thresh2,thres3,treshPos,threshNeg,SNI,threshGOF,peaks1,peaks2,peaks3,peaksFinal,peaksInsig,peakMag,smPeak
MA15,12.9098,13.125,265,270,4,3,1.3333,0.057377,0.036852,0.020525,0.086409,0.12106,0.15571,0.086409,-0.14772,8.6999,-999,0,0,0,0,0,0,0
MA15,13.125,13.3387,270,275,2.24,3,0.74667,0.031914,0.03648,-0.004566,0.086409,0.12106,0.15571,0.086409,-0.14772,8.6999,-999,0,0,0,0,0,0,0
MA15,13.3387,13.5455,275,280,0.8,3,0.26667,0.011026,0.036124,-0.025097,0.086409,0.12106,0.15571,0.086409,-0.14772,8.6999,-999,0,0,0,0,0,0,0
MA15,13.5455,13.7705,280,285,4,3,1.3333,0.06001,0.035783,0.024227,0.086409,0.12106,0.15571,0.086409,-0.14772,8.6999,-999,0,0,0,0,0,0,0
MA15,13.7705,13.9754,285,290,4,3,1.3333,0.054645,0.035458,0.019187,0.086409,0.12106,0.15571,0.086409,-0.14772,8.6999,-999,0,0,0,0,0,0,0
MA15,13.9754,14.2037,290,295,0.48,3,0.16,0.0073054,0.035148,-0.027842,0.086409,0.12106,0.15571,0.086409,-0.14772,8.6999,-999,0,0,0,0,0,0,0
MA15,14.2037,14.4139,295,300,0.8,3,0.26667,0.011212,0.034852,-0.023639,0.086409,0.12106,0.15571,0.086409,-0.14772,8.6999,-999,0,0,0,0,0,0,0
MA15,14.4139,14.6422,300,305,3.9,3,1.3,0.059338,0.034569,0.024769,0.086409,0.12106,0.15571,0.086409,-0.14772,8.6999,-999,0,0,0,0,0,0,0
MA15,14.6422,14.8728,305,310,5.44,3,1.8133,0.083649,0.0343,0.049349,0.086409,0.12106,0.15571,0.086409,-0.14772,8.6999,-999,0,0,0,0,0,0,0
MA15,14.8728,15.105,310,315,3.32,3,1.1067,0.051392,0.034044,0.017348,0.086409,0.12106,0.15571,0.086409,-0.14772,8.6999,-999,0,0,0,0,0,0,0
MA15,15.1034,15.3372,315,320,2.26,3,0.75333,0.021847,0.033797,-0.01195,0.086409,0.12106,0.15571,0.086409,-0.14772,8.6999,-999,0,0,0,0,0,0,0
MA15,15.334,15.5694,320,325,3.12,2.34,1.04,0,0.033555,-0.033555,0.086409,0.12106,0.15571,0.086409,-0.14772,8.6999,-999,0,0,0,0,0,0,0
