lake,coreDepthTop,coreDepthBot,ageTop,ageBot,charCount,volume,charConc,charAcc,charBkg,charPeak,thresh1,thresh2,thres3,treshPos,threshNeg,SNI,threshGOF,peaks1,peaks2,peaks3,peaksFinal,peaksInsig,peakMag,smPeak
DU15,33.2411,33.7212,240,245,1.98,3,0.66,0.063371,0.11723,-0.053858,0.051729,0.087039,0.12627,0.087039,-0.19549,3.3015,-999,0,0,0,0,0,0,0.93225
DU15,33.7212,34.2115,245,250,2.68,3,0.89333,0.087615,0.11778,-0.030163,0.051729,0.087039,0.12627,0.087039,-0.19549,3.3015,-999,0,0,0,0,0,0,0.87626
DU15,34.2115,34.6696,250,255,5.5,3,1.8333,0.16797,0.11834,0.049636,0.051729,0.087039,0.12627,0.087039,-0.19549,3.3015,-999,0,0,0,0,0,0,0.80661
DU15,34.6696,35.1759,255,260,5.58,3,1.86,0.18834,0.11891,0.069432,0.051729,0.087039,0.12627,0.087039,-0.19549,3.3015,-999,0,0,0,0,0,0,0.70734
DU15,35.1759,35.6538,260,265,6.52,3,2.1733,0.20774,0.11949,0.088247,0.051729,0.087039,0.12627,0.087039,-0.19549,3.3015,-999,1,0,0,0,1,0.0060381,0.6151
DU15,35.6538,36.15,265,270,2.6,3,0.86667,0.086,0.12009,-0.034085,0.051729,0.087039,0.12627,0.087039,-0.19549,3.3015,-999,0,0,0,0,0,0,0.52519
DU15,36.15,36.6339,270,275,3.6,3,1.2,0.11614,0.12069,-0.0045488,0.051729,0.087039,0.12627,0.087039,-0.19549,3.3015,-999,0,0,0,0,0,0,0.43439
DU15,36.6339,37.13,275,280,4.82,3,1.6067,0.1594,0.12131,0.038098,0.051729,0.087039,0.12627,0.087039,-0.19549,3.3015,-999,0,0,0,0,0,0,0.34114
DU15,37.13,37.6364,280,285,5.64,3,1.88,0.19039,0.12193,0.068467,0.051729,0.087039,0.12627,0.087039,-0.19549,3.3015,-999,0,0,0,0,0,0,0.24506
DU15,37.6364,38.1442,285,290,2.9,3,0.96667,0.098188,0.12255,-0.02436,0.051729,0.087039,0.12627,0.087039,-0.19549,3.3015,-999,0,0,0,0,0,0,0.14643
DU15,38.1442,38.65,290,295,5.12,3,1.7067,0.17264,0.12317,0.049469,0.051729,0.087039,0.12627,0.087039,-0.19549,3.3015,-999,0,0,0,0,0,0,0.045787
DU15,38.65,39.1558,295,300,8.48,2.16,2.8267,0.056533,0.12378,-0.067245,0.051729,0.087039,0.12627,0.087039,-0.19549,3.3015,-999,0,0,0,0,0,0,-0.056249
